KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC
6264091,0.3250179,0.0000002,54964.64043,0.019803,0.97,71.408,17.3704,15.202,5680,FALSE
3439180,0.3250651,0.0000003,55002.03911,0.016434,0.76,70.6438,11.2759,14.366,5597,FALSE
7685689,0.3251596,0.0000003,55001.99467,0.018383,0.78,75.9854,11.5708,15.54,5677,FALSE
5791886,0.3251705,0.0000003,54999.99238,0.018684,0.77,73.6178,11.0278,15.348,5647,FALSE
8555573,0.3263619,0.0000002,54964.8301,0.017713,0.96,76.2881,13.8812,14.534,5564,FALSE
2694741,0.3266474,0.0000002,54953.77372,0.019405,0.93,68.787,13.6886,12.297,5302,FALSE
8481574,0.3268648,0.0000002,54964.72837,0.015157,0.95,74.8989,16.8613,13.939,5722,TRUE
6507541,0.3272123,0.0000002,54964.69946,0.080539,0.91,72.7059,15.2118,15.278,5797,FALSE
11972387,0.3278982,0.0000002,55000.01839,0.006902,0.58,83.4165,12.7629,12.435,6782,FALSE
3956545,0.3302801,0.0000002,54964.88496,0.017657,0.75,71.7838,10.1578,13.987,5617,FALSE
11289003,0.3303415,0.0000044,55000.01377,0.019506,0.96,79.7333,17.3621,15.541,5795,FALSE
8245326,0.3307674,0.0000003,55001.98522,0.019559,0.94,77.7212,10.0152,15.052,5545,FALSE
9519590,0.3308941,0.0000002,54964.67674,0.020544,0.88,77.3135,15.4291,13.916,5961,TRUE
2141697,0.3310425,0.0000002,54953.83674,0.019676,0.98,68.3825,13.5725,13.399,6049,FALSE
7696778,0.3312357,0.0000005,55000.0072,0.017914,0.79,77.1805,9.3881,15.433,5022,FALSE
11751847,0.3314836,0.0000002,54964.71613,0.017573,0.94,79.9957,19.2182,13.862,6226,FALSE
8097902,0.3315636,0.0000005,54999.99406,0.017405,0.75,76.2094,12.4594,16.384,5569,FALSE
9237755,0.3316703,0.0000002,54964.77781,0.018958,0.98,79.8894,9.1718,14.219,5176,FALSE
7204041,0.3316792,0.0000002,54953.96553,0.017731,0.92,75.4263,11.2383,12.989,5089,FALSE
11672319,0.3317754,0.0000002,54964.81326,0.018626,0.94,83.0092,12.072,14.288,5497,FALSE
12458133,0.3325218,0.0000002,54964.89951,0.01928,0.77,82.6907,16.5919,14.074,5402,FALSE
8190613,0.3325852,0.0000002,54964.80095,0.020846,0.91,78.7635,7.9209,15.126,5384,FALSE
9786165,0.3326251,0.0000019,54999.87495,0.017454,0.73,80.4416,10.1423,17.131,6098,TRUE
5620981,0.3335163,0.0000002,54964.75935,0.020202,0.79,73.4649,10.958,14.873,5406,FALSE
11502581,0.333636,0.0000002,54964.87505,0.017034,0.74,80.6265,16.3835,14.661,5696,FALSE
9097798,0.3340654,0.0000002,54964.72116,0.019209,0.99,78.5825,11.2266,14.581,5592,FALSE
4945857,0.3354148,0.0000002,54964.83285,0.018084,0.75,74.5546,7.1707,13.964,5232,FALSE
10255110,0.3367025,0.0000002,54953.62364,0.021195,0.88,76.842,19.8205,13.488,6213,FALSE
9110213,0.3370543,0.0000002,54964.66265,0.017579,0.73,79.6809,9.1119,15.986,4400,FALSE
8211618,0.3374436,0.0000045,55000.23829,0.01827,0.74,73.4135,19.3527,15.687,5556,FALSE
10447902,0.3374641,0.0000002,54964.63458,0.019151,0.76,76.7155,21.2196,14.918,5578,FALSE
7362751,0.338249,0.0000002,54964.74449,0.01851,0.74,75.2403,12.1059,15.774,5079,FALSE
8563964,0.3384363,0.0000002,54953.84336,0.017911,1,77.3039,11.7917,12.942,-1,FALSE
6368316,0.3385051,0.0000002,54964.63735,0.019264,0.92,74.598,10.6272,15.084,5440,FALSE
5615528,0.3391748,0.0000002,54964.77113,0.016274,0.7,72.8326,12.1019,14.562,5850,FALSE
6615041,0.3400853,0.0000002,54964.80673,0.018441,0.76,75.293,9.9969,13.877,5718,FALSE
9094335,0.3407591,0.0000002,54964.69377,0.01933,0.94,78.2389,11.9063,15.36,5530,FALSE
4244929,0.3414027,0.0000002,54964.74626,0.020624,0.91,69.9885,14.5356,15.064,5857,FALSE
7889628,0.3423961,0.0000002,54964.7903,0.019569,0.93,75.7091,12.6967,15.081,5746,FALSE
11083888,0.3426673,0.0000002,54964.68545,0.018174,0.94,80.5686,14.5842,15.093,6284,FALSE
6843507,0.3431821,0.0000002,54964.76804,0.019837,0.78,72.5309,16.6782,15.093,5489,FALSE
6286402,0.3433205,0.0000002,54964.71163,0.019423,0.95,74.1673,11.1955,15.489,6068,FALSE
10388897,0.3437287,0.0000002,54964.74749,0.017814,0.99,77.4223,18.8627,14.135,5795,TRUE
8004839,0.3437639,0.0000002,54964.95635,0.01923,0.96,72.8286,20.2233,15.129,5660,FALSE
9639491,0.3445456,0.0000002,54964.92545,0.016056,0.73,77.0723,16.5336,13.885,4833,FALSE
11704101,0.3448528,0.0000009,55000.04372,0.020572,0.83,-1,-1,-1,-1,FALSE
7890379,0.3451272,0.0000043,55000.2521,0.018791,0.92,75.8494,12.5656,16.98,5372,FALSE
8230815,0.3452189,0.0000002,54953.68009,0.020768,0.93,76.0481,13.193,13.34,5640,FALSE
11572643,0.3454039,0.0000002,54953.74027,0.020154,0.95,83.1828,11.4051,12.218,5935,FALSE
10020247,0.3455567,0.0000002,55000.03543,0.02069,0.83,80.0055,11.7095,15.921,5439,FALSE
6593575,0.3457439,0.0000002,54964.82901,0.019916,0.88,73.0744,14.3992,15.511,5687,FALSE
3560212,0.3460643,0.0000002,55000.20522,0.01705,0.74,72.584,7.7974,15.525,5233,FALSE
10848807,0.3462467,0.0000002,54999.9876,0.017968,0.75,78.5636,18.1,15.788,5869,FALSE
10148799,0.3466053,0.0000002,54964.94913,0.019453,0.9,80.0382,12.1395,15.409,5340,FALSE
7973882,0.3466342,0.0000002,54964.60643,0.023683,0.92,77.4912,9.496,15.208,5314,FALSE
7282128,0.3470502,0.0000002,54964.9357,0.020399,0.94,75.1166,12.015,14.338,5363,FALSE
7339123,0.3471032,0.0000002,54953.72042,0.019172,0.76,72.5106,18.2488,11.541,6138,TRUE
3549994,0.3471816,0.0000005,55000.00087,0.017768,0.74,71.6631,9.4569,16.102,5544,FALSE
8957887,0.3473549,0.0000002,54964.88301,0.020555,0.77,77.9637,11.9143,15.43,5367,FALSE
10128961,0.3477426,0.0000002,54964.92351,0.021982,0.86,77.6574,17.1525,15.552,5365,FALSE
11910076,0.3481228,0.0000002,54964.90317,0.01933,0.96,81.4313,16.6472,14.284,5450,FALSE
7691553,0.3483078,0.0000002,54964.87094,0.020756,0.94,76.621,10.3694,14.62,5786,FALSE
8842170,0.3493917,0.0000021,54999.98932,0.020904,0.9,79.7263,8.3238,14.876,5589,FALSE
9821923,0.3495329,0.0000002,54964.81238,0.020614,0.95,77.3832,16.4824,14.21,5730,FALSE
10680475,0.3498321,0.0000002,54964.77653,0.019534,0.78,81.5472,10.9907,14.257,6082,FALSE
9389122,0.3499502,0.0000002,54964.90798,0.01905,0.75,75.8502,18.3305,14.313,5400,FALSE
7529123,0.3500776,0.0000002,54964.93152,0.022002,0.84,75.5358,11.8697,14.762,5673,FALSE
10544976,0.3504691,0.0000002,55002.1237,0.006437,0.55,80.8851,11.8359,18.679,-1,TRUE
5174346,0.3505923,0.0000003,55002.13057,0.021986,0.84,71.5152,13.6631,14.286,5726,FALSE
8431389,0.3510926,0.0000002,54964.94952,0.022335,0.84,76.731,12.5924,14.592,5654,FALSE
8432859,0.3511705,0.0000044,55000.45154,0.021049,0.91,76.8885,12.1995,17.045,6352,FALSE
11404758,0.3512461,0.0000002,54964.82537,0.02185,0.88,81.3464,14.1616,13.958,6374,FALSE
5468295,0.3520118,0.0000002,54964.78229,0.021817,0.92,74.9987,7.6433,14.31,5758,FALSE
7546429,0.3521208,0.0000003,55001.91846,0.020288,0.92,77.0944,9.0027,15.228,5533,FALSE
9934052,0.3522461,0.0000002,54964.71911,0.019115,0.99,76.2997,19.6942,13.801,5946,TRUE
9466316,0.3525353,0.0000002,54964.89666,0.021492,0.84,78.2901,13.0313,15.702,5223,FALSE
8682849,0.3525548,0.0000002,55003.03976,0.021804,0.88,76.2461,14.4929,15.724,5713,FALSE
7506446,0.3525999,0.0000002,54964.8941,0.014818,0.69,73.0131,17.4852,14.216,-1,TRUE
12418274,0.3527221,0.0000002,54964.86756,0.01923,0.95,84.1892,13.1034,14.349,5215,FALSE
3935319,0.3531307,0.0000003,55001.97395,0.019038,0.76,69.4026,15.1628,15.852,5203,FALSE
4074532,0.3531526,0.0000002,54953.94133,0.018089,0.74,73.1905,7.6629,13.271,5403,FALSE
10727655,0.3533655,0.0000002,54953.90917,0.018255,0.74,79.602,15.1192,13.433,6074,TRUE
3443519,0.353627,0.0000002,54953.82609,0.019651,0.89,71.1048,10.4197,11.481,5929,TRUE
8241252,0.3540438,0.0000002,54964.64794,0.019898,0.78,77.3075,10.8417,14.876,5932,FALSE
4936334,0.3543686,0.0000002,54964.92477,0.0206,0.96,73.7762,8.5263,15.648,3955,FALSE
12019674,0.3545042,0.0000002,54953.79659,0.019508,0.77,83.1559,13.3613,12.961,5841,FALSE
5878836,0.3548794,0.0000003,55002.15003,0.021281,0.8,73.8462,10.7142,15.163,5491,FALSE
8143757,0.3565228,0.0000002,54964.8393,0.020181,0.78,73.2648,19.4,14.761,5847,FALSE
9283826,0.3565238,0.0000002,54953.79812,0.021789,0.84,78.2083,12.515,13.092,5674,TRUE
7521682,0.356612,0.0000037,54999.96186,0.021695,0.82,-1,-1,-1,-1,FALSE
10711938,0.3576039,0.0000002,54953.87565,0.018671,0.95,77.5623,19.9695,12.144,-1,FALSE
7176440,0.3582708,0.0000002,54964.5664,0.017831,0.98,72.3025,18.2766,14.293,5807,FALSE
9532591,0.3583755,0.0000002,54964.78852,0.022206,0.95,78.9792,11.8807,15.426,5333,FALSE
6633929,0.3589077,0.0000049,54950.06667,0.02229,0.9,76.884,7.2676,15.529,5482,FALSE
11036692,0.3589468,0.0000003,55002.03667,0.020929,0.96,81.3593,12.5474,15.684,5681,FALSE
9085955,0.3592478,0.0000003,55002.04332,0.020273,0.99,77.2443,13.8482,15.419,5914,FALSE
7117153,0.3595289,0.0000002,55003.16529,0.021172,0.78,74.8913,12.0906,15.607,5672,FALSE
10155563,0.3602672,0.0000002,54953.8767,0.019781,0.93,80.6767,10.8159,11.992,5982,FALSE
4991959,0.3609387,0.0000002,54964.75706,0.019154,0.76,70.4151,15.7199,15.022,5683,FALSE
5611763,0.361605,0.0000044,55000.10311,0.020214,0.98,72.455,12.8819,14.931,6201,FALSE
12305537,0.361815,0.0000002,54953.65348,0.019373,0.77,82.3894,16.3919,11.914,-1,FALSE
9451598,0.3623487,0.0000002,54964.80871,0.019939,0.92,76.2197,17.6941,13.627,6060,TRUE
4066203,0.3625492,0.0000048,55000.04182,0.020942,0.93,72.4879,8.9582,14.052,6497,FALSE
3437800,0.3626791,0.0000002,54964.74643,0.020464,0.97,70.5374,11.5423,13.871,6185,FALSE
5015926,0.3626874,0.0000002,54953.96248,0.019643,0.75,73.1597,9.8851,12.952,5848,FALSE
9956124,0.3627253,0.0000002,54964.88646,0.021095,0.91,79.4912,12.4804,12.845,6546,FALSE
9947924,0.3628059,0.0000002,54953.73059,0.017952,0.72,78.4055,14.6333,13.581,5981,FALSE
9290838,0.3630317,0.0000002,54964.74787,0.021502,0.92,79.0957,10.9183,15.498,5395,FALSE
6281103,0.3632807,0.0000002,54964.87062,0.018905,0.98,73.6333,12.426,14.899,5715,FALSE
9450883,0.3636562,0.0000002,55001.99508,0.020979,0.94,76.1373,17.9808,15.225,5755,FALSE
7700181,0.3636985,0.0000002,54964.82049,0.020644,0.93,77.4521,8.8037,15.142,5433,FALSE
6118779,0.3642464,0.0000002,54964.62105,0.022155,0.9,73.3283,12.4407,15.51,5428,FALSE
10395609,0.364254,0.0000002,54964.76055,0.022197,0.87,78.4136,16.6042,14.52,6160,FALSE
8934111,0.3645183,0.0000002,54964.59232,0.022526,0.92,75.0204,18.5872,15.202,5644,FALSE
8878719,0.3646346,0.0000002,54964.67565,0.018233,0.96,76.5454,14.6999,13.849,5991,TRUE
6223646,0.3649341,0.0000002,54953.71111,0.022995,0.84,75.732,8.093,13.552,7907,FALSE
10737574,0.3656208,0.0000002,55000.16339,0.023022,0.9,80.7625,12.7661,13.914,5510,FALSE
12404615,0.3662908,0.0000002,55001.92761,0.019397,0.75,82.4271,16.8049,13.797,-1,FALSE
7119876,0.3663645,0.0000002,54964.65744,0.022681,0.85,75.2103,11.556,15.015,5995,FALSE
10799558,0.3664795,0.0000002,54964.64632,0.021516,0.91,80.3773,13.717,13.625,6222,FALSE
6034812,0.3673068,0.0000002,54953.66726,0.020951,0.93,72.9345,13.0418,12.822,-1,FALSE
11012801,0.3673112,0.0000002,54964.73029,0.020383,0.96,77.8662,20.6781,14.224,5936,TRUE
8587792,0.3681687,0.0000002,54953.66053,0.020581,0.77,79.7405,7.5306,11.817,5731,TRUE
5353653,0.3685569,0.0000045,55000.05969,0.020716,0.91,72.1291,12.9045,15.131,6510,FALSE
3936357,0.3691536,0.0000002,54953.8527,0.020054,0.77,69.5365,14.8593,12.437,5933,TRUE
7118621,0.3705528,0.0000002,54964.86197,0.019498,0.74,75.0432,11.7814,14.136,5693,FALSE
8694926,0.3714863,0.0000003,55000.01543,0.019763,0.8,77.6992,11.4857,15.619,5583,FALSE
9649493,0.3715687,0.0000002,54953.79705,0.022972,0.85,78.4015,13.4432,12.855,5964,FALSE
7368451,0.3733774,0.0000002,54953.94152,0.021707,0.9,75.8313,10.9647,11.891,-1,FALSE
8059303,0.3734259,0.0000002,54953.8826,0.022133,0.86,79.1255,6.9889,13.47,-1,FALSE
9533508,0.3735371,0.000001,55002.05748,0.021503,0.86,79.0658,11.6617,14.309,-1,FALSE
2159783,0.3738842,0.0000002,54964.97555,0.02246,0.87,70.1658,9.9993,14.965,5643,FALSE
7878402,0.3743508,0.0000003,54964.73517,0.019745,0.74,74.2842,15.8272,13.388,5415,TRUE
9957411,0.3746901,0.0000003,54964.70529,0.023013,0.86,79.623,12.175,15.11,5983,FALSE
11717798,0.3747149,0.0000003,54964.9482,0.021686,0.84,82.3562,13.5119,14.161,5312,FALSE
10253375,0.3753248,0.0000023,54999.92821,0.022882,0.89,76.5906,20.493,14.523,6159,FALSE
10924462,0.3753715,0.0000002,54953.9228,0.015836,0.67,80.8357,13.1664,13.398,4747,TRUE
10854621,0.3759388,0.0000003,54964.62287,0.02215,0.81,79.3255,16.2046,15.533,5744,FALSE
6436038,0.3763072,0.0000003,55002.12735,0.02279,0.96,73.5336,13.1421,15.179,5745,FALSE
2831097,0.3770368,0.0000003,55000.11706,0.052941,0.79,-1,-1,-1,-1,FALSE
5296877,0.3772645,0.0000003,54953.81637,0.022069,0.95,74.9029,7.2935,12.287,6661,TRUE
5425950,0.3781682,0.0000003,54964.61548,0.021234,0.76,70.4117,17.1546,15.003,5483,FALSE
4999260,0.3783682,0.0000003,54953.74308,0.017178,0.76,71.3952,13.4544,9.333,5048,FALSE
4669592,0.3784276,0.0000003,54964.98628,0.020912,0.76,73.6391,8.0805,13.081,-1,FALSE
2305277,0.3787718,0.0000003,54964.98669,0.020035,0.98,70.4761,9.6111,15.101,5694,FALSE
3756730,0.3791639,0.0000003,54964.96191,0.020112,0.95,72.2891,8.8022,14.595,5638,FALSE
5033682,0.3799156,0.0000003,54953.73167,0.020069,0.94,74.6816,7.1957,13.258,5611,FALSE
4672934,0.3827468,0.0000003,54964.70534,0.021965,0.95,73.9807,7.6568,13.792,5590,FALSE
11559864,0.3833011,0.0000003,54964.68212,0.023073,0.94,81.4804,14.6166,14.158,5862,FALSE
5790912,0.3833172,0.0000003,54964.71569,0.021475,0.78,73.4752,11.2316,14.494,5733,FALSE
9020289,0.3840279,0.0000003,54964.8592,0.022983,0.94,77.2624,13.4866,14.741,5997,FALSE
10280990,0.3844574,0.0000003,54964.91864,0.022532,0.9,80.1689,12.3348,14.318,5523,FALSE
7259917,0.3846789,0.0000003,54953.80665,0.020321,0.7,72.5789,17.7901,12.132,-1,FALSE
11091082,0.3850824,0.0000003,54964.77742,0.023201,0.83,81.5009,12.5665,14.721,6294,FALSE
9071104,0.3852134,0.0000003,54964.76289,0.023329,0.82,75.038,18.865,13.651,5959,FALSE
4859432,0.38548,0.0000003,54949.99461,0.020572,0.77,74.6385,6.8927,15.535,5067,FALSE
6424124,0.385528,0.0000003,54964.89137,0.024926,0.91,71.9007,16.6794,13.979,5797,FALSE
7936219,0.3855983,0.0000003,54964.80055,0.022761,0.95,72.6927,20.0764,15.397,6005,FALSE
12055421,0.385606,0.0000003,54953.82097,0.021593,0.96,81.2901,17.6661,12.519,6118,FALSE
11460346,0.3856483,0.0000003,54964.71494,0.022437,0.94,81.9311,13.2771,15.192,6273,FALSE
11875706,0.3857206,0.0000003,54964.78824,0.022253,0.96,83.5133,12.0055,14.159,6517,FALSE
2012362,0.3863229,0.0000003,54964.74471,0.02193,0.93,69.9395,10.273,14.121,6218,FALSE
9151972,0.3867961,0.0000003,54964.64808,0.02351,0.87,77.3394,13.8754,15.372,5803,FALSE
5357882,0.3874025,0.0000048,55000.0894,0.021997,0.98,72.5579,12.0198,14.694,6429,FALSE
4843222,0.3874053,0.0000003,54964.90152,0.023302,0.96,73.2395,9.3036,14.39,5976,FALSE
9481674,0.3888597,0.0000003,54964.79988,0.025138,0.78,80.029,9.784,15.442,5347,FALSE
8053107,0.3888709,0.0000003,54964.71971,0.023184,0.82,78.5648,7.9514,13.659,6080,FALSE
4904304,0.389474,0.0000003,54964.74387,0.023696,0.89,70.2346,15.76,13.004,5954,FALSE
2444187,0.3901594,0.0000003,54964.81498,0.021043,0.76,70.4318,9.8892,14.138,6162,FALSE
11042923,0.3901623,0.0000003,54964.77428,0.021133,0.76,82.0909,11.2233,14.321,6086,FALSE
7542091,0.3904993,0.0000003,54953.87312,0.023771,0.83,76.7706,9.6419,12.343,5673,FALSE
10275197,0.3908347,0.0000003,54953.7073,0.022464,0.79,79.5246,13.6845,12.896,6440,FALSE
10032392,0.3911568,0.0000003,54964.91891,0.022673,0.96,81.2194,9.4502,13.931,6096,FALSE
8097553,0.3912358,0.0000003,54999.90655,0.020981,0.74,76.1584,12.5389,15.277,5408,FALSE
10135584,0.3912945,0.0000003,54964.96483,0.024017,0.95,78.5136,15.1858,13.994,6443,TRUE
8696274,0.3914865,0.0000003,54964.69305,0.023042,0.95,77.8523,11.1988,14.099,-1,FALSE
5770431,0.3924365,0.0000003,54953.92339,0.024001,0.89,71.0588,16.6566,13.399,6338,FALSE
7879399,0.392697,0.0000003,55075.81947,0.0201,0.74,74.4049,15.4577,12.597,5321,FALSE
9833806,0.3931764,0.0000003,54964.72973,0.013156,0.66,79.0201,12.9005,13.497,4942,TRUE
5353374,0.3933205,0.0000003,54964.66095,0.022309,0.79,72.0633,12.9516,14.068,6402,FALSE
3342425,0.3934148,0.0000003,54964.9429,0.024483,0.94,71.0405,10.2926,15.089,6035,FALSE
3557421,0.3937276,0.0000003,54953.70673,0.017912,0.7,72.3349,8.2075,10.027,-1,FALSE
11247386,0.3943253,0.0000006,54999.83411,0.0494,0.76,81.3129,13.6638,14.387,7422,FALSE
2717141,0.3945715,0.0000003,54953.75617,0.022583,0.78,70.8858,9.502,13.519,6140,TRUE
4909422,0.3951035,0.0000003,54953.78891,0.018311,0.72,71.0179,14.0775,12.135,5404,FALSE
2983113,0.3951601,0.0000003,55001.96964,0.024093,0.89,70.1822,11.3239,15.152,6321,FALSE
11805235,0.3951932,0.0000003,54964.73592,0.023078,0.8,80.5807,18.0987,14.717,5342,FALSE
9717924,0.3955876,0.0000017,55000.16111,0.079035,0.72,79.4475,11.6798,16.207,-1,FALSE
3732732,0.3961872,0.0000003,54953.91867,0.024091,0.94,69.8668,13.7524,13.462,5946,FALSE
9654476,0.3963239,0.0000003,54964.62478,0.019903,0.71,79.1035,12.2034,14.828,5628,TRUE
10389809,0.3973971,0.0000003,54964.67061,0.0223,0.77,77.5331,18.5529,14.635,5786,FALSE
5966237,0.3975826,0.000005,55000.08364,0.022671,0.91,74.3691,10.1233,14.935,6589,FALSE
5737474,0.3979422,0.0000003,55000.01989,0.02585,0.76,76.2597,6.1451,15.829,5613,FALSE
8183850,0.3983589,0.0000003,54953.66443,0.022581,0.98,78.1792,8.9516,13.328,5796,FALSE
7744173,0.3985279,0.0000003,54964.74757,0.024924,0.89,74.6981,14.5031,13.687,5922,FALSE
10528299,0.3998018,0.0000003,54964.63168,0.0237,0.81,78.8899,15.8752,13.967,6115,FALSE
8703528,0.3998748,0.0000003,54953.96798,0.020715,0.75,78.6175,9.7226,13.034,5285,TRUE
6964796,0.3999658,0.0000003,54964.68366,0.023247,0.97,76.2877,8.9815,12.611,5657,FALSE
11198068,0.4001746,0.0000003,54964.96449,0.01865,0.71,81.772,12.4506,15.509,5030,FALSE
7348206,0.4012047,0.0000003,54964.89984,0.025164,0.9,73.7099,15.448,14.806,6089,FALSE
5783676,0.4014453,0.0000003,54964.49878,0.021396,0.97,72.7727,12.8053,13.476,5911,FALSE
9030509,0.4017846,0.0000003,54964.96219,0.024075,0.88,78.4653,11.2578,14.48,5172,FALSE
11403776,0.4018056,0.0000003,55000.04267,0.01752,0.71,81.282,14.493,15.765,5571,FALSE
7173910,0.4022438,0.0000003,54964.70607,0.025342,0.82,71.9304,19.1713,14.36,5792,FALSE
9051723,0.4034483,0.0000003,54964.69912,0.020893,0.74,80.3164,7.8171,15.292,5213,FALSE
7975824,0.4037503,0.0000003,55000.05392,0.006815,0.75,77.7562,9.1713,14.655,-1,TRUE
11190836,0.4040162,0.0000003,54964.66318,0.023894,0.93,80.7851,14.4465,15.473,5794,FALSE
8715667,0.4057079,0.0000003,54964.91477,0.025712,0.85,79.774,7.7622,13.41,5527,FALSE
6359771,0.4060683,0.0000003,54964.97648,0.023111,0.91,73.6962,12.5582,14.967,6078,FALSE
5389616,0.4068838,0.0000003,54964.77261,0.022651,0.98,75.4517,6.5439,14.669,5828,FALSE
7217866,0.4071573,0.0000003,54964.72651,0.025362,0.91,76.7234,8.8937,13.865,5600,FALSE
4547067,0.407575,0.0000052,55000.05455,0.02383,0.9,70.597,13.9992,14.671,6037,FALSE
7432479,0.4084587,0.0000006,55000.0776,0.018314,0.71,74.0338,14.8368,14.539,5607,FALSE
6344429,0.4084591,0.0000052,54999.94824,0.023892,0.76,71.651,16.9142,14.655,6816,FALSE
8690104,0.4087744,0.0000003,54964.83339,0.021733,0.77,77.1337,12.6981,14.871,5868,FALSE
7709086,0.4094746,0.0000003,54964.84011,0.023856,0.79,78.2081,7.5425,15.81,5512,FALSE
3969362,0.4105683,0.0000003,54964.96468,0.026918,0.8,72.9685,7.9481,14.274,6560,FALSE
10154189,0.4112387,0.0000003,54964.71319,0.025348,0.87,80.5527,11.0628,13.683,6169,FALSE
3848042,0.4114527,0.0000003,54964.75831,0.023564,0.99,71.244,11.0119,14.965,6398,FALSE
6880727,0.4127365,0.0000003,54965.03271,0.023517,0.94,76.3334,8.8022,13.678,5902,FALSE
11652545,0.4127947,0.0000003,54953.79816,0.022326,0.68,80.1624,18.3229,13.442,5365,TRUE
5980800,0.4141629,0.0000004,55002.0335,0.010827,0.61,75.5961,7.7414,15.044,5193,FALSE
8982514,0.4144913,0.0000003,54953.92847,0.025499,0.84,80.288,7.7989,13.226,5635,FALSE
8982501,0.4144914,0.0000003,55000.14101,0.025628,0.85,80.2843,7.8025,14.458,5476,FALSE
6024572,0.4149096,0.0000003,54964.65247,0.025303,0.86,71.5471,16.1262,15.521,6224,FALSE
9703626,0.4151477,0.0000003,54999.9284,0.02406,0.78,77.6414,15.4499,15.51,6163,FALSE
11402381,0.4173647,0.0000003,54953.88404,0.025611,0.87,81.0526,14.9099,13.257,6481,FALSE
9722737,0.418528,0.0000003,54964.97397,0.024745,0.79,79.9965,10.6225,14.929,6517,FALSE
9995660,0.41859,0.0000003,54964.92683,0.022149,0.75,76.7178,18.8909,14.875,5560,FALSE
10916675,0.4188679,0.0000003,54953.70025,0.025655,0.87,79.758,15.454,13.377,6516,FALSE
2556127,0.4188713,0.0000003,54953.71027,0.011073,0.6,68.6932,13.6413,12.895,5920,TRUE
7905209,0.4195543,0.0000004,55115.238,0.025109,0.96,77.4129,9.4491,13.268,5926,FALSE
5374883,0.4197169,0.0000003,54964.75622,0.025573,0.86,74.2431,8.7101,15.463,5818,FALSE
9071373,0.421769,0.0000003,54953.99136,0.108608,0.81,75.0893,18.7534,13.069,-1,FALSE
5005570,0.4228439,0.0000003,54964.98754,0.025271,0.86,72.0918,12.0025,13.685,5658,FALSE
3232823,0.4239069,0.0000003,54964.86287,0.024275,0.94,70.6887,10.7014,15.142,6172,FALSE
7512381,0.4239248,0.0000003,54953.96987,0.022256,0.75,73.7727,15.6942,12.737,5911,FALSE
5450322,0.4240191,0.0000003,54965.00423,0.023964,0.94,73.3383,10.6544,14.786,5741,FALSE
10468514,0.4249383,0.0000765,54965.02715,0.010467,0.58,79.37,14.5201,14.319,5158,FALSE
9897710,0.4255367,0.0000003,54964.67707,0.024433,0.76,79.6076,12.0156,15.276,5610,FALSE
9268105,0.4256937,0.0000003,54964.79721,0.022897,0.76,76.02,17.4906,13.604,6046,FALSE
6853229,0.4261115,0.0000004,55002.04394,0.025318,0.96,73.7148,13.8711,15.796,5939,FALSE
9021397,0.4262114,0.0000003,54964.80806,0.048589,0.8,77.4202,13.2485,14.97,5301,FALSE
12218858,0.4266579,0.0000003,54953.76236,0.018268,0.65,84.0176,12.6748,13.334,5513,FALSE
10253421,0.4283539,0.0000003,54953.63441,0.019438,0.68,76.5976,20.4668,12.511,-1,TRUE
11410485,0.4287929,0.0000003,54964.85491,0.028847,0.78,82.231,12.6362,13.693,6732,FALSE
4937217,0.4293417,0.0000003,54964.62717,0.02614,0.82,73.8254,8.3736,15.402,6075,FALSE
10267044,0.4300365,0.0000003,54964.8609,0.024955,0.82,78.5043,15.806,14.039,6878,FALSE
3765708,0.4314189,0.0000004,55002.13674,0.025413,0.95,73.0199,7.4292,15.193,6529,FALSE
3833859,0.4317433,0.0000003,54954.08483,0.025281,0.99,69.5529,14.4743,11.987,6011,FALSE
5951553,0.4319709,0.0000003,54965.01132,0.023008,0.95,72.8001,13.2424,15.343,5863,FALSE
5394544,0.4319744,0.0000003,54953.66341,0.009183,0.57,75.8657,6.0001,12.804,5884,TRUE
10797126,0.4324399,0.0000003,54964.62416,0.067297,0.77,80.0634,14.3223,13.918,6432,FALSE
8823666,0.4324514,0.0000003,54953.89038,0.025514,0.79,77.757,11.7743,12.638,5959,FALSE
10794878,0.4327707,0.0000003,54954.03394,0.025591,0.86,79.7897,14.8676,13.385,5529,FALSE
8192840,0.4335491,0.0000003,54965.0149,0.023583,0.95,78.9809,7.5588,13.466,6136,FALSE
