,cpcb1_flag,tb_simonian_flag,binary_berger_flag,subgiant_berger_flag,koi_flag,norot_flag
2860654.0,-999.0,-999.0,0.0,1.0,-999.0,
2860730.0,-999.0,-999.0,0.0,0.0,-999.0,
2861126.0,-999.0,-999.0,0.0,0.0,1.0,
2861880.0,-999.0,-999.0,0.0,0.0,-999.0,
2865164.0,-999.0,-999.0,0.0,0.0,-999.0,
2865225.0,-999.0,-999.0,0.0,0.0,-999.0,
2865318.0,-999.0,-999.0,1.0,0.0,-999.0,
2968611.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2969839.0,-999.0,-999.0,0.0,0.0,-999.0,
2970068.0,-999.0,-999.0,0.0,0.0,-999.0,
2970823.0,-999.0,-999.0,0.0,0.0,-999.0,
2971095.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2971272.0,-999.0,-999.0,0.0,0.0,-999.0,
2971472.0,-999.0,-999.0,0.0,0.0,-999.0,
2971717.0,-999.0,-999.0,0.0,0.0,-999.0,
2973297.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2973361.0,-999.0,-999.0,0.0,0.0,-999.0,
2973500.0,-999.0,-999.0,0.0,0.0,-999.0,
2973800.0,-999.0,-999.0,0.0,0.0,-999.0,
2974935.0,-999.0,-999.0,0.0,0.0,-999.0,
2975340.0,-999.0,-999.0,0.0,0.0,-999.0,
2975770.0,-999.0,-999.0,0.0,0.0,0.0,
2982628.0,-999.0,-999.0,0.0,0.0,-999.0,
2982913.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2983183.0,-999.0,-999.0,1.0,0.0,-999.0,
2983215.0,-999.0,-999.0,0.0,0.0,-999.0,
2984144.0,-999.0,-999.0,1.0,0.0,-999.0,
2984308.0,-999.0,-999.0,0.0,0.0,-999.0,
2984409.0,-999.0,-999.0,0.0,0.0,-999.0,
2984626.0,-999.0,-999.0,0.0,0.0,-999.0,
2984778.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2985564.0,-999.0,-999.0,0.0,0.0,-999.0,
2986071.0,-999.0,-999.0,1.0,0.0,-999.0,
2986505.0,-999.0,-999.0,0.0,0.0,-999.0,
2986833.0,-999.0,-999.0,0.0,0.0,1.0,
2986883.0,-999.0,-999.0,0.0,0.0,-999.0,
2987027.0,-999.0,-999.0,0.0,0.0,0.0,
2987548.0,-999.0,-999.0,0.0,0.0,-999.0,
2987754.0,-999.0,-999.0,1.0,0.0,-999.0,
2988458.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2989438.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2992347.0,-999.0,-999.0,0.0,0.0,-999.0,
2992768.0,-999.0,-999.0,0.0,0.0,-999.0,
2993013.0,-999.0,-999.0,0.0,0.0,-999.0,
2993662.0,-999.0,-999.0,1.0,0.0,-999.0,
2993984.0,-999.0,-999.0,1.0,0.0,-999.0,
2994087.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2995169.0,-999.0,-999.0,0.0,0.0,-999.0,
2995880.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2995898.0,-999.0,-999.0,-999.0,-999.0,-999.0,
2996143.0,-999.0,-999.0,0.0,0.0,-999.0,
2996903.0,1.0,-999.0,0.0,0.0,-999.0,
2996950.0,-999.0,-999.0,0.0,0.0,-999.0,
2997195.0,-999.0,-999.0,0.0,0.0,-999.0,
2998208.0,-999.0,-999.0,0.0,0.0,-999.0,
2998865.0,-999.0,-999.0,0.0,0.0,-999.0,
3003231.0,-999.0,-999.0,0.0,0.0,-999.0,
3096944.0,-999.0,-999.0,0.0,0.0,-999.0,
3097331.0,1.0,-0.783,1.0,0.0,-999.0,
3097575.0,-999.0,-999.0,0.0,0.0,-999.0,
3097645.0,-999.0,-999.0,0.0,0.0,-999.0,
3097797.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3098586.0,-999.0,-999.0,0.0,0.0,-999.0,
3099180.0,-999.0,-999.0,0.0,0.0,-999.0,
3099491.0,-999.0,-999.0,0.0,0.0,-999.0,
3099533.0,-999.0,-999.0,0.0,0.0,-999.0,
3099900.0,-999.0,-999.0,0.0,0.0,-999.0,
3100188.0,-999.0,-999.0,1.0,0.0,-999.0,
3100570.0,-999.0,-999.0,0.0,0.0,-999.0,
3100994.0,-999.0,-999.0,0.0,0.0,-999.0,
3101007.0,-999.0,-999.0,0.0,0.0,-999.0,
3101830.0,-999.0,-999.0,0.0,0.0,-999.0,
3102080.0,-999.0,-999.0,1.0,0.0,-999.0,
3102171.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3102561.0,-999.0,-999.0,0.0,0.0,-999.0,
3102715.0,-999.0,-999.0,0.0,0.0,-999.0,
3102749.0,-999.0,-999.0,1.0,0.0,-999.0,
3102763.0,-999.0,-999.0,0.0,0.0,-999.0,
3103172.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3103752.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3109825.0,-999.0,-999.0,0.0,0.0,-999.0,
3109945.0,-999.0,-999.0,0.0,0.0,-999.0,
3110684.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3111017.0,-999.0,-999.0,0.0,0.0,-999.0,
3111407.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3111555.0,-999.0,-999.0,0.0,0.0,-999.0,
3111819.0,-999.0,-999.0,1.0,0.0,-999.0,
3111917.0,-999.0,-999.0,0.0,0.0,-999.0,
3111995.0,-999.0,-999.0,0.0,0.0,-999.0,
3112017.0,-999.0,-999.0,0.0,0.0,-999.0,
3112821.0,-999.0,-999.0,0.0,0.0,-999.0,
3112828.0,-999.0,-999.0,0.0,0.0,-999.0,
3112866.0,-999.0,-999.0,0.0,0.0,-999.0,
3112890.0,-999.0,-999.0,1.0,0.0,-999.0,
3114357.0,-999.0,-999.0,0.0,0.0,-999.0,
3115664.0,-999.0,-999.0,1.0,0.0,-999.0,
3115879.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3116289.0,-999.0,-999.0,0.0,0.0,-999.0,
3116390.0,-999.0,-999.0,1.0,0.0,-999.0,
3116544.0,-999.0,-999.0,0.0,0.0,-999.0,
3116601.0,-999.0,-999.0,0.0,0.0,-999.0,
3117173.0,-999.0,-999.0,0.0,0.0,-999.0,
3117804.0,-999.0,-999.0,0.0,0.0,-999.0,
3119943.0,-999.0,-999.0,0.0,0.0,-999.0,
3120477.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3120913.0,-999.0,-999.0,0.0,0.0,-999.0,
3121957.0,-999.0,-999.0,0.0,0.0,-999.0,
3122367.0,-999.0,-999.0,0.0,0.0,-999.0,
3122854.0,-999.0,-999.0,0.0,0.0,-999.0,
3122883.0,-999.0,-999.0,0.0,0.0,-999.0,
3122913.0,-999.0,-999.0,0.0,0.0,1.0,
3123619.0,-999.0,-999.0,0.0,0.0,-999.0,
3123647.0,-999.0,-999.0,0.0,0.0,-999.0,
3124032.0,-999.0,-999.0,0.0,0.0,-999.0,
3124825.0,-999.0,-999.0,0.0,0.0,-999.0,
3127783.0,-999.0,-999.0,0.0,0.0,-999.0,
3128488.0,1.0,-0.008,0.0,0.0,-999.0,
3129710.0,-999.0,-999.0,0.0,0.0,-999.0,
3130258.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3130391.0,1.0,-999.0,1.0,0.0,-999.0,
3215660.0,-999.0,-999.0,0.0,0.0,-999.0,
3216081.0,-999.0,-999.0,1.0,0.0,-999.0,
3216671.0,-999.0,-999.0,0.0,0.0,-999.0,
3217410.0,-999.0,-999.0,1.0,0.0,-999.0,
3218997.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3219046.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3219400.0,-999.0,-999.0,0.0,0.0,-999.0,
3219941.0,-999.0,-999.0,0.0,0.0,-999.0,
3220581.0,-999.0,-999.0,0.0,0.0,-999.0,
3220742.0,-999.0,-999.0,0.0,0.0,-999.0,
3220757.0,-999.0,-999.0,0.0,0.0,-999.0,
3221541.0,-999.0,-999.0,0.0,0.0,-999.0,
3221915.0,-999.0,-999.0,0.0,0.0,-999.0,
3222103.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3222369.0,-999.0,-0.245,0.0,0.0,-999.0,
3222610.0,-999.0,0.028,0.0,0.0,-999.0,
3223447.0,-999.0,-999.0,1.0,0.0,-999.0,
3228466.0,-999.0,-999.0,0.0,0.0,-999.0,
3228485.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3229363.0,-999.0,-999.0,0.0,0.0,-999.0,
3230300.0,-999.0,-999.0,0.0,0.0,-999.0,
3230356.0,-999.0,-999.0,0.0,0.0,-999.0,
3230383.0,-999.0,-999.0,0.0,0.0,-999.0,
3230797.0,-999.0,-999.0,1.0,0.0,-999.0,
3231403.0,-999.0,-999.0,0.0,0.0,-999.0,
3231750.0,-999.0,-999.0,0.0,0.0,-999.0,
3232334.0,-999.0,-999.0,0.0,0.0,-999.0,
3232393.0,-999.0,-999.0,0.0,0.0,-999.0,
3232979.0,-999.0,-999.0,0.0,0.0,-999.0,
3233258.0,-999.0,-999.0,0.0,0.0,-999.0,
3233304.0,-999.0,-999.0,0.0,0.0,-999.0,
3233437.0,-999.0,-999.0,0.0,0.0,-999.0,
3233612.0,-999.0,-999.0,0.0,0.0,-999.0,
3233794.0,-999.0,-999.0,0.0,0.0,-999.0,
3233809.0,-999.0,-999.0,0.0,0.0,-999.0,
3233853.0,-999.0,-999.0,0.0,0.0,-999.0,
3234193.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3234338.0,-999.0,-999.0,0.0,0.0,-999.0,
3234477.0,-999.0,-999.0,0.0,0.0,-999.0,
3234506.0,-999.0,-999.0,1.0,0.0,-999.0,
3234909.0,-999.0,-999.0,0.0,0.0,-999.0,
3235295.0,-999.0,-999.0,0.0,0.0,-999.0,
3235567.0,-999.0,-999.0,0.0,0.0,-999.0,
3236003.0,-999.0,-999.0,0.0,0.0,-999.0,
3236018.0,-999.0,-999.0,0.0,0.0,-999.0,
3237411.0,-999.0,-999.0,0.0,0.0,-999.0,
3238689.0,-999.0,-999.0,0.0,0.0,-999.0,
3239706.0,-999.0,-999.0,0.0,0.0,-999.0,
3239857.0,-999.0,-999.0,0.0,0.0,-999.0,
3240396.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3240837.0,-999.0,-999.0,0.0,0.0,-999.0,
3240964.0,-999.0,-999.0,1.0,0.0,-999.0,
3241041.0,-999.0,-999.0,0.0,0.0,-999.0,
3241079.0,-999.0,-999.0,0.0,0.0,-999.0,
3241630.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3241791.0,-999.0,-999.0,0.0,0.0,-999.0,
3244968.0,-999.0,-999.0,0.0,0.0,-999.0,
3245714.0,-999.0,-999.0,1.0,0.0,-999.0,
3245969.0,-999.0,-999.0,0.0,0.0,0.0,
3246721.0,-999.0,-999.0,0.0,0.0,-999.0,
3247807.0,-999.0,-999.0,0.0,0.0,-999.0,
3248038.0,-999.0,-999.0,0.0,0.0,-999.0,
3248658.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3248730.0,-999.0,-999.0,0.0,0.0,-999.0,
3248856.0,-999.0,-999.0,0.0,0.0,-999.0,
3249334.0,-999.0,-999.0,0.0,0.0,1.0,
3249726.0,-999.0,-999.0,0.0,1.0,-999.0,
3249744.0,-999.0,-999.0,0.0,0.0,-999.0,
3322667.0,1.0,-999.0,-999.0,-999.0,-999.0,
3322943.0,-999.0,-999.0,0.0,0.0,-999.0,
3322957.0,-999.0,-999.0,0.0,0.0,-999.0,
3323248.0,-999.0,-999.0,1.0,0.0,-999.0,
3323277.0,-999.0,-999.0,0.0,0.0,-999.0,
3323358.0,-999.0,-999.0,0.0,0.0,-999.0,
3323808.0,-999.0,-999.0,0.0,0.0,-999.0,
3323908.0,-999.0,-999.0,0.0,0.0,-999.0,
3324161.0,-999.0,-999.0,1.0,0.0,-999.0,
3324254.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3325000.0,-999.0,-999.0,0.0,0.0,-999.0,
3325249.0,-999.0,-999.0,0.0,0.0,-999.0,
3325344.0,-999.0,-999.0,0.0,0.0,-999.0,
3325677.0,-999.0,-999.0,1.0,0.0,-999.0,
3326330.0,-999.0,-999.0,0.0,0.0,-999.0,
3326377.0,-999.0,-999.0,-999.0,-999.0,0.0,
3326413.0,-999.0,-999.0,0.0,0.0,-999.0,
3327068.0,-999.0,-999.0,0.0,1.0,-999.0,
3327092.0,-999.0,-999.0,0.0,0.0,-999.0,
3328210.0,-999.0,-999.0,0.0,0.0,-999.0,
3328254.0,-999.0,-999.0,0.0,0.0,-999.0,
3328418.0,-999.0,-999.0,1.0,0.0,-999.0,
3328711.0,-999.0,-999.0,1.0,0.0,-999.0,
3329431.0,-999.0,-999.0,0.0,0.0,-999.0,
3329865.0,-999.0,-999.0,0.0,0.0,-999.0,
3329985.0,-999.0,-999.0,0.0,0.0,-1.0,
3330233.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3330365.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3330410.0,-999.0,-999.0,0.0,0.0,-999.0,
3330773.0,-999.0,-999.0,0.0,0.0,-999.0,
3331150.0,-999.0,-999.0,1.0,0.0,-999.0,
3331221.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3331515.0,-999.0,-999.0,0.0,0.0,-999.0,
3331574.0,-999.0,-999.0,0.0,0.0,-999.0,
3335194.0,-999.0,-999.0,0.0,0.0,-999.0,
3335216.0,-999.0,-999.0,1.0,0.0,-999.0,
3335263.0,-999.0,-999.0,0.0,0.0,-999.0,
3335266.0,-999.0,-999.0,0.0,0.0,-999.0,
3335305.0,-999.0,-999.0,0.0,0.0,-999.0,
3335629.0,-999.0,-999.0,0.0,0.0,-999.0,
3336226.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3336334.0,-999.0,-999.0,1.0,0.0,-999.0,
3336483.0,-999.0,-999.0,0.0,0.0,-999.0,
3336983.0,-999.0,-999.0,0.0,0.0,-999.0,
3337674.0,-999.0,-999.0,0.0,0.0,-999.0,
3338877.0,-999.0,-999.0,0.0,0.0,-999.0,
3339276.0,-999.0,-999.0,0.0,0.0,-999.0,
3339823.0,-999.0,-999.0,0.0,0.0,-999.0,
3339825.0,-999.0,-999.0,0.0,0.0,-999.0,
3340117.0,-999.0,-999.0,0.0,0.0,-999.0,
3340694.0,-999.0,-999.0,0.0,0.0,-999.0,
3340902.0,-999.0,-999.0,0.0,0.0,-999.0,
3341270.0,-999.0,-999.0,0.0,0.0,-999.0,
3342036.0,-999.0,-999.0,1.0,0.0,-999.0,
3342325.0,-999.0,-999.0,0.0,0.0,-999.0,
3342379.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3342636.0,-999.0,-999.0,0.0,0.0,-999.0,
3342894.0,-999.0,-999.0,0.0,0.0,-999.0,
3343245.0,-999.0,-999.0,0.0,0.0,-999.0,
3343392.0,-999.0,-999.0,0.0,0.0,-999.0,
3343417.0,-999.0,-999.0,0.0,0.0,-999.0,
3343664.0,-999.0,-999.0,0.0,0.0,-999.0,
3343967.0,-999.0,-999.0,0.0,0.0,-999.0,
3344220.0,-999.0,-999.0,0.0,0.0,-999.0,
3344747.0,-999.0,-999.0,0.0,0.0,-999.0,
3345985.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3345990.0,-999.0,-999.0,0.0,0.0,-999.0,
3346479.0,-999.0,-999.0,0.0,0.0,-999.0,
3347046.0,-999.0,-999.0,0.0,0.0,-999.0,
3347264.0,-999.0,-999.0,0.0,0.0,-999.0,
3351787.0,-999.0,-999.0,0.0,0.0,-999.0,
3352523.0,-999.0,-999.0,0.0,0.0,-999.0,
3353108.0,-999.0,-999.0,0.0,0.0,-999.0,
3353379.0,-999.0,-999.0,1.0,0.0,-999.0,
3353800.0,-999.0,-999.0,0.0,0.0,-999.0,
3353880.0,-999.0,-999.0,0.0,0.0,-999.0,
3354459.0,-999.0,-999.0,0.0,0.0,-999.0,
3354968.0,-999.0,-999.0,1.0,0.0,-999.0,
3355476.0,-999.0,-999.0,0.0,0.0,-999.0,
3356111.0,-999.0,-999.0,0.0,0.0,-999.0,
3356936.0,-999.0,-999.0,0.0,0.0,-999.0,
3357261.0,-999.0,-999.0,0.0,0.0,-999.0,
3424335.0,-999.0,-999.0,0.0,0.0,-999.0,
3424763.0,-999.0,-999.0,1.0,0.0,-999.0,
3424832.0,-999.0,-999.0,0.0,0.0,-999.0,
3425058.0,-999.0,-999.0,0.0,0.0,-999.0,
3425312.0,-999.0,-999.0,1.0,0.0,-999.0,
3425393.0,-999.0,-999.0,0.0,0.0,-999.0,
3425520.0,-999.0,-999.0,1.0,0.0,-999.0,
3425623.0,-999.0,-999.0,0.0,0.0,-999.0,
3425688.0,-999.0,-999.0,0.0,0.0,-999.0,
3425850.0,-999.0,-999.0,0.0,0.0,-999.0,
3425887.0,-999.0,-999.0,1.0,0.0,-999.0,
3426250.0,-999.0,-999.0,1.0,0.0,-999.0,
3426367.0,-999.0,-999.0,0.0,0.0,0.0,
3426678.0,-999.0,-999.0,0.0,0.0,-999.0,
3426852.0,-999.0,-999.0,0.0,0.0,-999.0,
3426874.0,-999.0,-999.0,0.0,0.0,-999.0,
3427211.0,-999.0,-999.0,0.0,0.0,-999.0,
3427772.0,-999.0,-999.0,0.0,0.0,-999.0,
3428093.0,-999.0,-999.0,0.0,0.0,-999.0,
3428161.0,-999.0,-999.0,1.0,0.0,-999.0,
3428255.0,-999.0,-999.0,0.0,0.0,-999.0,
3429161.0,-999.0,-999.0,0.0,0.0,-999.0,
3429369.0,-999.0,-999.0,1.0,0.0,-999.0,
3430216.0,-999.0,-999.0,1.0,0.0,-999.0,
3430287.0,1.0,-999.0,0.0,0.0,-999.0,
3430394.0,-999.0,-999.0,0.0,0.0,-999.0,
3430923.0,-999.0,-999.0,0.0,0.0,-999.0,
3430973.0,-999.0,-999.0,0.0,0.0,-999.0,
3430981.0,-999.0,-999.0,0.0,0.0,-999.0,
3431246.0,-999.0,-999.0,1.0,0.0,-999.0,
3431530.0,-999.0,-999.0,0.0,0.0,-999.0,
3431662.0,-999.0,-999.0,0.0,0.0,-999.0,
3432084.0,-999.0,-999.0,0.0,0.0,-999.0,
3432509.0,-999.0,-999.0,0.0,0.0,-999.0,
3437392.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3437594.0,-999.0,-999.0,0.0,0.0,-999.0,
3438412.0,-999.0,-999.0,0.0,0.0,-999.0,
3438817.0,-999.0,-999.0,0.0,0.0,-999.0,
3439126.0,1.0,-999.0,0.0,0.0,-1.0,
3439878.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3439965.0,-999.0,-999.0,0.0,0.0,-999.0,
3439981.0,-999.0,-1.27,1.0,0.0,-999.0,
3440357.0,-999.0,-999.0,0.0,0.0,-999.0,
3440423.0,-999.0,-999.0,1.0,0.0,-999.0,
3441504.0,-999.0,-999.0,0.0,0.0,-999.0,
3441622.0,-999.0,-999.0,0.0,0.0,-999.0,
3442034.0,-999.0,-999.0,0.0,0.0,-999.0,
3442269.0,-999.0,-999.0,0.0,0.0,-999.0,
3442825.0,-999.0,-999.0,0.0,0.0,-999.0,
3442846.0,-999.0,-999.0,0.0,0.0,-999.0,
3443137.0,-999.0,-999.0,0.0,0.0,-999.0,
3443467.0,-999.0,-999.0,0.0,0.0,-999.0,
3443788.0,-999.0,-999.0,0.0,0.0,-999.0,
3443923.0,-999.0,-999.0,0.0,0.0,-999.0,
3444025.0,-999.0,-999.0,0.0,0.0,-999.0,
3444588.0,-999.0,-999.0,0.0,0.0,0.0,
3444654.0,-999.0,-999.0,0.0,0.0,-999.0,
3444699.0,-999.0,-999.0,0.0,0.0,-999.0,
3444822.0,-999.0,-999.0,0.0,0.0,-999.0,
3445237.0,-999.0,-999.0,0.0,0.0,-999.0,
3446150.0,-999.0,-999.0,0.0,0.0,-999.0,
3446366.0,-999.0,-999.0,0.0,0.0,-999.0,
3446563.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3446966.0,-999.0,-999.0,0.0,0.0,-999.0,
3448710.0,-999.0,-999.0,1.0,0.0,-999.0,
3449953.0,-999.0,-999.0,0.0,0.0,-999.0,
3449982.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3450026.0,-999.0,-999.0,0.0,0.0,-999.0,
3452803.0,-999.0,-999.0,0.0,0.0,-999.0,
3453569.0,-999.0,-999.0,0.0,0.0,-999.0,
3453592.0,-999.0,-999.0,0.0,0.0,-999.0,
3454249.0,-999.0,-999.0,0.0,0.0,-999.0,
3454793.0,1.0,-999.0,-999.0,-999.0,-999.0,
3455419.0,-999.0,-999.0,1.0,0.0,-999.0,
3455493.0,-999.0,-999.0,0.0,0.0,-999.0,
3456068.0,-999.0,-999.0,0.0,0.0,-999.0,
3456560.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3456972.0,-999.0,-1.161,1.0,0.0,-999.0,
3456988.0,-999.0,-999.0,0.0,0.0,-999.0,
3457337.0,-999.0,-999.0,0.0,0.0,-999.0,
3458161.0,-999.0,-999.0,0.0,0.0,-999.0,
3458422.0,-999.0,-999.0,1.0,0.0,-999.0,
3459050.0,-999.0,-999.0,1.0,0.0,-999.0,
3459135.0,-999.0,-999.0,0.0,0.0,-999.0,
3459709.0,-999.0,-999.0,0.0,0.0,-999.0,
3459917.0,-999.0,-999.0,0.0,0.0,-999.0,
3525746.0,-999.0,-999.0,0.0,0.0,-999.0,
3525783.0,-999.0,-999.0,0.0,0.0,-999.0,
3525786.0,-999.0,-999.0,0.0,0.0,-999.0,
3525933.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3526312.0,-999.0,-999.0,0.0,0.0,-999.0,
3526337.0,-999.0,-999.0,0.0,0.0,-999.0,
3526465.0,-999.0,-999.0,0.0,0.0,-999.0,
3526685.0,-999.0,-999.0,0.0,0.0,-999.0,
3527038.0,-999.0,-999.0,0.0,0.0,-999.0,
3527088.0,-999.0,-999.0,0.0,0.0,-999.0,
3527281.0,-999.0,-999.0,0.0,0.0,-999.0,
3527308.0,-999.0,-999.0,0.0,0.0,-999.0,
3527829.0,-999.0,-999.0,0.0,0.0,-999.0,
3527979.0,-999.0,-999.0,0.0,0.0,-999.0,
3528198.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3528588.0,-999.0,-999.0,0.0,0.0,-999.0,
3528848.0,-999.0,-999.0,0.0,0.0,-999.0,
3528986.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3529497.0,1.0,-999.0,1.0,0.0,-999.0,
3530177.0,-999.0,-999.0,0.0,0.0,-999.0,
3530287.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3530387.0,1.0,-999.0,0.0,0.0,-999.0,
3530492.0,-999.0,-999.0,1.0,0.0,-999.0,
3530659.0,-999.0,-999.0,0.0,0.0,-999.0,
3530826.0,-999.0,-999.0,0.0,0.0,-999.0,
3531121.0,-999.0,-999.0,0.0,0.0,-999.0,
3531176.0,-999.0,-999.0,0.0,0.0,-999.0,
3532233.0,-999.0,-999.0,0.0,0.0,-999.0,
3532480.0,-999.0,-999.0,1.0,0.0,-999.0,
3532555.0,-999.0,-999.0,0.0,0.0,-999.0,
3532911.0,-999.0,-999.0,0.0,0.0,-999.0,
3532922.0,-999.0,-999.0,0.0,0.0,-999.0,
3533109.0,-999.0,-999.0,0.0,0.0,-999.0,
3533220.0,-999.0,-999.0,0.0,0.0,-999.0,
3533270.0,-999.0,-999.0,0.0,0.0,-999.0,
3533437.0,-999.0,-999.0,0.0,0.0,-999.0,
3533967.0,-999.0,-999.0,0.0,0.0,-999.0,
3534089.0,-999.0,-999.0,0.0,0.0,-999.0,
3534259.0,-999.0,-999.0,1.0,0.0,-999.0,
3534276.0,-999.0,-999.0,0.0,0.0,-999.0,
3538913.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3539331.0,1.0,-0.089,0.0,0.0,-999.0,
3539360.0,-999.0,-999.0,0.0,0.0,-999.0,
3539475.0,-999.0,-999.0,0.0,0.0,-999.0,
3539494.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3539770.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3540012.0,-999.0,-999.0,0.0,0.0,-999.0,
3540472.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3540728.0,1.0,-0.718,1.0,0.0,-999.0,
3541058.0,-999.0,-999.0,0.0,0.0,-999.0,
3541346.0,1.0,-999.0,0.0,0.0,-999.0,
3541628.0,-999.0,-999.0,0.0,0.0,-999.0,
3542117.0,-999.0,-999.0,0.0,0.0,-1.0,
3542309.0,-999.0,-999.0,1.0,0.0,-999.0,
3542480.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3542520.0,-999.0,-999.0,0.0,0.0,-999.0,
3543331.0,-999.0,-999.0,0.0,0.0,-999.0,
3544208.0,-999.0,-999.0,1.0,0.0,-999.0,
3544416.0,-999.0,-999.0,0.0,0.0,-999.0,
3544774.0,-999.0,-999.0,0.0,0.0,-999.0,
3544900.0,-999.0,-999.0,0.0,0.0,-999.0,
3545104.0,-999.0,-999.0,0.0,0.0,-999.0,
3545291.0,-999.0,-999.0,0.0,0.0,-999.0,
3545593.0,-999.0,-999.0,0.0,0.0,-999.0,
3547685.0,-999.0,-999.0,0.0,0.0,-999.0,
3547906.0,-999.0,-999.0,0.0,0.0,-999.0,
3548025.0,-999.0,-999.0,0.0,0.0,-999.0,
3548062.0,-999.0,-999.0,0.0,0.0,-999.0,
3548078.0,-999.0,-999.0,0.0,0.0,-999.0,
3549555.0,-999.0,-999.0,0.0,0.0,-999.0,
3549707.0,-999.0,-999.0,0.0,0.0,-999.0,
3550041.0,-999.0,-999.0,0.0,0.0,-999.0,
3550411.0,-999.0,-999.0,1.0,0.0,-999.0,
3550598.0,-999.0,-0.907,1.0,0.0,-999.0,
3550668.0,-999.0,-999.0,0.0,0.0,-999.0,
3553714.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3553858.0,-999.0,-999.0,0.0,0.0,-999.0,
3554031.0,-999.0,-999.0,0.0,0.0,0.0,
3554849.0,-999.0,-999.0,0.0,0.0,-999.0,
3555115.0,-999.0,-999.0,1.0,0.0,-999.0,
3555275.0,-999.0,-999.0,0.0,0.0,-999.0,
3555340.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3555512.0,-999.0,-999.0,1.0,0.0,-999.0,
3555732.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3555898.0,-999.0,-999.0,0.0,0.0,-999.0,
3556011.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3556242.0,-999.0,-999.0,0.0,0.0,-999.0,
3556533.0,1.0,-999.0,1.0,0.0,-999.0,
3556587.0,-999.0,-999.0,0.0,0.0,-999.0,
3557283.0,-999.0,-999.0,0.0,0.0,-999.0,
3558162.0,-999.0,-999.0,0.0,0.0,-999.0,
3558213.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3558637.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3558789.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3559497.0,-999.0,-999.0,1.0,0.0,-999.0,
3560479.0,-999.0,-999.0,0.0,0.0,-999.0,
3560585.0,-999.0,-999.0,1.0,0.0,-999.0,
3561115.0,-999.0,-999.0,0.0,0.0,-999.0,
3626314.0,-999.0,-999.0,-999.0,-999.0,-999.0,
3626713.0,-999.0,-999.0,0.0,0.0,-999.0,
3627030.0,-999.0,-999.0,0.0,0.0,-999.0,
3627277.0,-999.0,-999.0,0.0,0.0,-999.0,
3627555.0,-999.0,-999.0,0.0,0.0,-999.0,
3627577.0,-999.0,-999.0,0.0,0.0,-999.0,
3627629.0,-999.0,-999.0,0.0,0.0,-999.0,
